84
85
84
85
84
84
84
84
84
84
84
83
83
84
83
84
82
83
83
81
80
81
81
80
80
80
79
79
80
78
77
77
78
77
77
77
77
76
77
76
75
75
76
75
75
75
74
74
75
74
