142
140
139
140
140
139
139
139
139
140
140
140
140
141
141
141
141
141
141
140
140
140
142
139
141
140
133
130
134
135
131
128
128
128
125
129
123
121
122
121
122
120
121
119
119
119
118
119
117
118
